customer_id,customer_name,email,signup_date,acquisition_channel,country
2736,Timothy Smith,hsherman@example.org,2024-03-20,social,Guernsey
2737,Mr. Brandon Cook,johnfrey@example.org,2025-07-31,direct,British Virgin Islands
2738,Kimberly Aguilar,angelalawrence@example.org,2024-04-24,email,Korea
2739,Scott Mills,imoore@example.com,2024-03-04,,Ecuador
2740,Nancy Lucas,cyoung@example.net,2025-07-14,paid_search,Guinea
2741,Joyce Jackson,jose66@example.org,2025-06-01,organic,Bermuda
2742,Howard Sloan,kelly42@example.net,2024-07-26,paid_search,Hungary
2743,Robert Duran,smithjuan@example.org,2025-08-09,paid_search,North Macedonia
2744,David Brown,stevenschristopher@example.org,2025-07-03,paid_search,Greece
2745,Scott Wilcox,kaylajones@example.com,2024-06-02,social,Paraguay
2746,Christy Watson,chris40@example.net,2024-06-17,social,El Salvador
2747,Lisa Fletcher,rosscrystal@example.net,2024-12-01,email,Reunion
2748,John Graves,iknight@example.com,2025-06-16,paid_search,Canada
2749,James Davis,khanamy@example.org,2025-03-28,referral,Congo
2750,Sharon Pham,qbowen@example.org,2024-04-29,social,Mexico
2751,Jeffrey Sexton,escobaralexander@example.org,2025-11-27,organic,Slovakia (Slovak Republic)
2752,Kathryn Smith,ashley63@example.com,2024-07-29,social,Bangladesh
2753,Barbara Leonard,melissamartinez@example.com,2025-08-20,paid_search,Czech Republic
2754,Ashley Cox,christophergonzalez@example.net,2025-05-15,organic,Ethiopia
2755,Benjamin Webb,egonzales@example.org,2024-04-03,direct,Jamaica
2756,Shannon Tucker,andersonsandra@example.net,2025-06-06,paid_search,Pitcairn Islands
2757,Thomas Douglas,steinthomas@example.net,2025-04-01,organic,Gambia
2758,Michael Skinner,morgan85@example.com,2024-02-26,referral,Western Sahara
2759,Carlos Ho,karanavarro@example.net,2025-04-09,social,Philippines
2760,Brian Jimenez,reginaldholland@example.org,2024-05-15,paid_search,Sweden
2761,Matthew Larsen,jonathanvaughn@example.org,2025-06-09,paid_search,Georgia
2762,Evan Stein,davidsutton@example.net,2025-03-01,paid_search,Chile
2763,Mark Allen,murilloevelyn@example.net,2025-04-12,social,El Salvador
2764,Veronica Shepherd,pwalker@example.org,2025-07-31,organic,Ghana
2765,Ryan Padilla,tgoodwin@example.com,2024-02-29,paid_search,Nigeria
2766,Lisa Johns,vholt@example.net,2025-07-26,direct,Philippines
2767,Timothy Williams,riceelizabeth@example.org,2025-04-18,email,Somalia
2768,Sarah Roberts,johnny59@example.net,2025-11-19,paid_search,Bahamas
2769,Jeffrey Garrett,isaiah70@example.com,2024-11-11,email,Chile
2770,Adrian Collins,tracey43@example.net,2024-01-23,social,Sao Tome and Principe
2771,Juan Mcconnell,ihunter@example.com,2025-02-09,paid_search,Ireland
2772,Monique Garcia,coxalexandria@example.com,2024-09-17,paid_search,Faroe Islands
2773,Kenneth Stuart,zroberts@example.com,2024-01-04,referral,Cambodia
2774,Brittney Henry,william20@example.org,2024-08-11,organic,Bermuda
2775,Mr. James Poole DVM,ellisdonna@example.net,2025-08-15,email,Cayman Islands
2776,Paul Martin,tricia49@example.org,2024-03-15,organic,Uruguay
2777,Matthew Newman,mccarthyvictoria@example.org,2024-02-16,,Uruguay
2778,Brian Turner,shannonyork@example.net,2025-03-09,paid_search,Belarus
2779,Mary Flores,fbond@example.com,2024-12-18,organic,Luxembourg
2780,Dawn Williams,michellesmith@example.org,2025-12-18,paid_search,Afghanistan
2781,Brian Walsh,williamseric@example.com,2024-03-06,paid_search,Kazakhstan
2782,Courtney Morris,reginaldjohnson@example.net,2025-07-08,referral,Bermuda
2783,Jeremy Lopez,ramirezjason@example.net,2024-03-02,direct,Tonga
2784,Carl Gibbs,talexander@example.com,2024-03-11,social,Syrian Arab Republic
2785,Brad Payne,qstout@example.net,2025-04-28,referral,Niger
2786,Hannah Stewart,michelle56@example.com,2024-02-02,paid_search,Timor-Leste
2787,Michael Berry,monicagriffin@example.net,2024-10-20,direct,Sao Tome and Principe
2788,Amy Campbell,uschneider@example.org,2025-02-22,paid_search,Indonesia
2789,Melinda Smith DDS,rodriguezjessica@example.org,2024-07-03,direct,Antigua and Barbuda
2790,Jason Harrison,ehenderson@example.net,2024-05-18,direct,Luxembourg
2791,Kerri Smith,qpeters@example.net,2025-10-18,social,Kiribati
2792,Raymond Kelly,wuisaac@example.com,2025-10-23,direct,Cayman Islands
2793,Jason Miller,thomashuff@example.org,2025-03-06,email,Suriname
2794,Katie Brown,huntnatalie@example.com,2025-01-18,paid_search,Oman
2795,Maria Wright,craig64@example.com,2025-01-26,organic,Burkina Faso
2796,Denise Norton,williamnorman@example.net,2025-04-04,email,Tokelau
2797,Matthew Simmons,elizabeth83@example.org,2025-01-21,paid_search,Yemen
2798,Anthony Young,heather68@example.com,2025-01-19,social,Angola
2799,Latoya Costa,williamsmith@example.com,2024-03-23,direct,Kazakhstan
2800,Michael Webb,josephwilliamson@example.com,2025-11-30,paid_search,Christmas Island
2801,Stephanie Lowe,dianerodriguez@example.com,2025-11-08,social,Heard Island and McDonald Islands
2802,Edward Bautista,reyeskristen@example.net,2025-07-06,direct,Monaco
2803,Lauren Gray,uyoung@example.org,2024-05-16,direct,Tunisia
2804,Ashley Singh,rodriguezrobin@example.org,2025-10-31,direct,Spain
2805,John Valdez,ismith@example.net,2024-12-22,email,Nauru
2806,Patrick Jones,lisa88@example.net,2024-05-01,direct,Reunion
2807,Christopher Richardson,jonathan28@example.net,2024-07-01,social,Nigeria
2808,Kristie Banks,xmills@example.com,2025-07-04,paid_search,Bhutan
2809,Donna Cook,christiescott@example.net,2025-02-06,organic,Brunei Darussalam
2810,Bryan Price,tiffanywest@example.net,2025-06-25,social,British Virgin Islands
2811,Anthony Warren Jr.,bakernicole@example.org,2024-05-10,paid_search,Saint Vincent and the Grenadines
2812,Megan Rodriguez,darius69@example.org,2024-08-16,social,Falkland Islands (Malvinas)
2813,Nicholas Garcia,traviswiggins@example.org,2024-01-04,social,Guinea-Bissau
2814,Erin Martin,lhall@example.net,2024-01-24,paid_search,Seychelles
2815,Alicia Williams,cmiller@example.net,2024-11-01,email,Tajikistan
2816,Meredith Cooper,davidhill@example.com,2025-04-19,social,Turkey
2817,Christina Lawrence,kimberly24@example.org,2025-11-20,organic,Puerto Rico
2818,Jessica Simmons,ahodges@example.com,2025-07-11,paid_search,Belarus
2819,Katherine Ryan,qbryant@example.net,2025-03-10,paid_search,Myanmar
2820,Paul Kent,james51@example.org,2025-06-28,organic,Liberia
2821,Patricia Hinton,davidtaylor@example.org,2025-01-23,direct,French Polynesia
2822,Nicole Williams,harrisvincent@example.com,2024-08-23,paid_search,Germany
2823,Zachary Lopez,gbell@example.org,2024-09-10,social,Ethiopia
2824,Rachel Cunningham,lisa66@example.com,2025-04-16,paid_search,Saudi Arabia
2825,Jonathan Baxter MD,edwardsalejandra@example.org,2024-12-20,organic,French Polynesia
2826,Kristy Baker,andrea16@example.org,2024-06-07,referral,Maldives
2827,Joan Deleon,walkerstephanie@example.org,2024-10-09,social,Uruguay
2828,James Potter,zachary09@example.com,2024-07-12,paid_search,Lithuania
2829,David Summers,amymalone@example.org,2024-04-25,organic,Solomon Islands
2830,Krista Diaz,lauragonzales@example.org,2024-02-02,paid_search,Marshall Islands
2831,Alexander Rocha,amber66@example.net,2025-11-07,organic,Singapore
2832,Rebecca Khan,fjones@example.com,2025-03-05,social,Tunisia
2833,Christina Morton,sethhanson@example.com,2025-09-21,paid_search,Afghanistan
2834,Sonya White,edwin34@example.net,2024-01-17,paid_search,Cameroon
2835,Roberto Downs,karl44@example.net,2024-09-03,organic,Estonia
2836,Joann Oliver,rtaylor@example.com,2024-07-30,direct,Japan
2837,Mr. Phillip Miller MD,samanthaparks@example.com,2024-03-09,direct,Montserrat
2838,Tamara Moran,hthomas@example.org,2024-04-13,paid_search,Central African Republic
2839,Courtney Anderson,mathew21@example.net,2025-08-31,social,Zimbabwe
2840,Vanessa Long,hannahbrown@example.org,2024-02-04,organic,Uruguay
2841,Beth Peterson,nbrown@example.com,2025-04-02,organic,Oman
2842,Tracy Carter,stephaniehill@example.org,2025-09-04,social,Antigua and Barbuda
2843,Marilyn Stephenson,lisareed@example.com,2025-11-19,direct,Egypt
2844,Cheryl Evans,karenjuarez@example.net,2025-12-21,direct,Fiji
2845,Jennifer Glover,benjaminmarshall@example.com,2024-02-19,email,Czech Republic
2846,Roy Guerra,bethanyaustin@example.org,2024-09-07,organic,Philippines
2847,Andrea Martin,coreychandler@example.com,2024-02-15,social,Martinique
2848,Shane Ellis,hernandezwilliam@example.net,2025-02-15,paid_search,Bahrain
2849,Scott Mccormick,phammary@example.com,2025-03-25,email,Andorra
2850,Taylor Bradshaw,yhopkins@example.net,2024-08-27,organic,Guernsey
2851,Debbie Martin,rglover@example.com,2025-07-06,social,Pakistan
2852,Douglas Robles,maryhayes@example.com,2024-08-10,,Saint Helena
2853,Natasha Keller,doris55@example.com,2024-02-27,paid_search,Fiji
2854,Jon Maddox,ycunningham@example.net,2024-05-23,direct,Moldova
2855,Melissa Mcclure,jerry02@example.com,2025-05-30,paid_search,Slovakia (Slovak Republic)
2856,Cheryl Burke,jennifer24@example.org,2024-10-23,email,Saint Martin
2857,James Ochoa,steinhaley@example.com,2024-08-27,paid_search,Mauritius
2858,Thomas Payne,gomeztina@example.com,2025-08-12,paid_search,Costa Rica
2859,Dennis Beck,juangarza@example.net,2024-11-22,paid_search,Czech Republic
2860,Casey Thompson,awilson@example.org,2025-08-14,paid_search,Belarus
2861,Wendy Williams,brendashelton@example.com,2025-09-04,referral,United States of America
2862,Gregory Griffith,rosalescynthia@example.com,2025-11-19,paid_search,Cocos (Keeling) Islands
2863,Raymond Kelly,christopherramsey@example.net,2024-11-24,direct,Sierra Leone
2864,Robert Wilson,timothy54@example.org,2024-08-30,email,Maldives
2865,Stephanie Thomas,mathewsjoshua@example.org,2024-11-05,organic,Liechtenstein
2866,Austin Rice,kaitlingray@example.com,2024-05-26,email,Denmark
2867,Jordan Ball,gkelly@example.net,2025-11-07,email,Western Sahara
2868,David Jacobs,lisa60@example.com,2025-06-17,social,Mali
2869,Greg Smith,russoalexis@example.com,2024-08-14,paid_search,San Marino
2870,Bryan Jones,roberttaylor@example.net,2025-02-27,organic,Israel
2871,Laura Dickson,fhenderson@example.org,2024-11-03,referral,Venezuela
2872,Cameron Stokes,gonzalezallen@example.org,2024-10-08,direct,Marshall Islands
2873,Alex Hubbard,ppreston@example.com,2024-03-03,referral,Swaziland
2874,Anne Martinez,racosta@example.com,2025-07-24,organic,Slovenia
2875,Vincent Boone,kristinescott@example.net,2025-08-28,social,Lesotho
2876,Mallory Blake,deanna06@example.net,2024-06-28,organic,Zimbabwe
2877,David Mcdonald,christian78@example.net,2025-10-03,organic,Uruguay
2878,Ricardo Rocha,gpatterson@example.net,2025-11-26,paid_search,Sierra Leone
2879,Becky Nguyen,datkinson@example.com,2025-03-13,email,Senegal
2880,Lindsey Mann,kevin96@example.org,2025-07-23,paid_search,Czech Republic
2881,Sandra Smith,brittany25@example.com,2025-05-22,organic,Jamaica
2882,Michael White,ccabrera@example.org,2024-02-18,referral,Saint Helena
2883,Carrie Campos,gina68@example.net,2024-12-18,paid_search,Bahrain
2884,Malik Carlson,xjohnson@example.org,2025-10-20,paid_search,China
2885,Thomas Brown,zcopeland@example.com,2025-11-18,paid_search,Pakistan
2886,Scott Rivers,dylan88@example.net,2025-01-25,direct,Hungary
2887,Mark Contreras,johngreer@example.com,2025-06-21,email,Angola
2888,Debra Gomez,kellerbrandon@example.org,2024-11-22,organic,Luxembourg
2889,Michelle Jacobson,sadams@example.org,2025-12-14,referral,Malta
2890,Colleen Robinson,dennisana@example.com,2025-03-02,referral,San Marino
2891,Lindsey Holt,paula34@example.net,2025-02-22,organic,Ireland
2892,Jon Lambert,qsavage@example.net,2024-06-01,social,Morocco
2893,Charles Herrera,usmith@example.org,2024-11-03,social,Honduras
2894,Steven Randolph,laurasweeney@example.org,2025-01-20,social,North Macedonia
2895,Melody Gutierrez,simpsondillon@example.org,2024-07-07,paid_search,French Guiana
2896,Amy Romero,stephennewton@example.net,2025-07-04,,Lithuania
2897,Bradley Shepherd,ischultz@example.com,2025-04-29,email,Cyprus
2898,Laura Lewis,woodssheila@example.com,2024-09-03,paid_search,Saint Barthelemy
2899,Emily Henderson,kevinbrown@example.com,2024-08-18,organic,Myanmar
2900,Donald Lowe,floresdaniel@example.net,2024-11-03,paid_search,Bosnia and Herzegovina
2901,Claudia Tran,sharon83@example.org,2025-12-25,paid_search,Lithuania
2902,Jennifer Thompson,millerjason@example.org,2024-05-27,,United States Virgin Islands
2903,Jason Joseph,collierheidi@example.org,2025-04-19,paid_search,Thailand
2904,Sara Greer,theresa67@example.org,2024-02-29,organic,Saudi Arabia
2905,Amber Ortiz,rowlandjohn@example.com,2025-07-29,email,Czech Republic
2906,Erin Vega,mfrey@example.org,2025-02-26,paid_search,United States Virgin Islands
2907,Thomas Davis,xcalhoun@example.org,2025-03-02,direct,Hong Kong
2908,Christopher Lewis,ryan74@example.net,2025-07-24,paid_search,Iceland
2909,Leslie Johnson,john42@example.com,2025-06-26,organic,Afghanistan
2910,Jeffrey Waters,teresaramirez@example.com,2024-05-17,organic,South Africa
2911,Desiree Richards,andrewbrewer@example.com,2025-02-01,paid_search,Chile
2912,Gary House,ashleyhumphrey@example.net,2024-09-05,paid_search,Guinea-Bissau
2913,Juan Evans,amy74@example.com,2024-09-18,social,Australia
2914,Sarah Stout,lsanchez@example.org,2024-07-27,direct,Australia
2915,Mary Roberts,oharris@example.org,2024-12-04,paid_search,Martinique
2916,Steven Hicks,fpatel@example.net,2025-10-24,social,Panama
2917,Luke Osborn,jonespaige@example.org,2024-03-21,social,Grenada
2918,Jessica Conner,olivia29@example.net,2025-04-05,referral,Russian Federation
2919,Katherine Dyer,brucelittle@example.net,2025-01-14,organic,Iran
2920,Lori Ewing,johnestrada@example.net,2024-04-04,organic,Saint Martin
2921,Shawn Clark,dennis23@example.com,2025-07-02,organic,Iceland
2922,Connie Costa,yholt@example.org,2024-07-14,social,Niue
2923,Teresa Bailey,hmeyer@example.org,2024-02-22,referral,Luxembourg
2924,Michelle Gibson,bernardian@example.org,2024-10-01,paid_search,Guinea-Bissau
2925,Brendan Smith,jesse71@example.org,2025-01-21,organic,Gibraltar
2926,Bernard Stein,anthonyknox@example.com,2025-11-20,direct,Estonia
2927,Karen Larson,maryjones@example.net,2025-09-11,referral,Kazakhstan
2928,Eric Mcbride,allenjeremy@example.org,2025-09-09,direct,Gambia
2929,Michelle Cobb,sreynolds@example.org,2024-02-10,social,Cocos (Keeling) Islands
2930,Michael Jordan,rochajennifer@example.net,2024-03-15,organic,Antarctica (the territory South of 60 deg S)
2931,Stanley Odom,feliciagates@example.net,2024-07-11,email,Sudan
2932,Kara Erickson,teresa01@example.net,2025-08-24,social,Latvia
2933,Patrick Smith,christinehays@example.org,2025-11-18,paid_search,Sweden
2934,Aaron Park,hudsonbradley@example.com,2025-07-26,email,Egypt
2935,Kyle Howe,colehaley@example.org,2024-08-10,social,French Polynesia
2936,Taylor Camacho,murphygary@example.com,2025-05-05,paid_search,Algeria
2937,Alyssa Kline,robinsonfrancisco@example.com,2024-08-01,social,Ecuador
2938,Erik Watson,aandrews@example.org,2024-12-06,email,Hungary
2939,Travis Howard,christopherfletcher@example.net,2024-11-06,direct,Turkmenistan
2940,Steven Stevenson,ssparks@example.net,2024-01-16,paid_search,Philippines
2941,Denise Figueroa,phoward@example.com,2024-08-04,paid_search,France
2942,Douglas Fox,vbailey@example.com,2024-07-13,social,Zimbabwe
2943,Benjamin Jarvis,kristina80@example.org,2024-04-30,paid_search,Antarctica (the territory South of 60 deg S)
2944,Rachel Peterson,angel39@example.net,2025-05-05,social,Northern Mariana Islands
2945,Eric Mccarthy,robinbrown@example.org,2024-09-05,social,Cambodia
2946,Jose Hayes,xmartin@example.com,2025-12-13,paid_search,Wallis and Futuna
2947,Stephanie Larson,dustingraves@example.com,2025-09-10,email,Czech Republic
2948,Ronald Carlson,nbeck@example.net,2025-12-21,email,Jamaica
2949,Joshua Nelson,maydawn@example.net,2024-07-28,organic,Spain
2950,Shannon Hernandez,bwilliams@example.org,2025-02-10,direct,Lebanon
2951,Calvin Graham,darryl16@example.com,2024-09-02,referral,Latvia
2952,Monique Riley,christopher71@example.org,2025-07-19,social,Central African Republic
2953,Anthony Arnold,markbriggs@example.org,2024-11-25,social,Armenia
2954,Gordon Wilson,fhopkins@example.net,2024-10-16,organic,Tunisia
2955,Daniel Wyatt,bradley03@example.org,2025-01-24,direct,Timor-Leste
2956,Julie Pruitt DDS,taylorgay@example.net,2025-04-22,social,Malaysia
2957,William Hicks,idavis@example.com,2025-06-30,social,Libyan Arab Jamahiriya
2958,Timothy Mccullough,mario31@example.net,2025-10-26,referral,Barbados
2959,Diane Smith,martha83@example.org,2025-01-02,paid_search,Ethiopia
2960,Kevin Evans,mark45@example.org,2024-11-11,referral,Luxembourg
2961,Alan Hawkins,joseph95@example.net,2024-09-24,paid_search,Barbados
2962,William Smith,vnelson@example.org,2025-01-03,organic,Dominica
2963,Laura Johnson,cbush@example.net,2025-06-09,organic,Moldova
2964,Denise Gardner,melaniehall@example.org,2025-05-24,direct,Moldova
2965,Brett Raymond,casey43@example.org,2025-04-22,referral,Montserrat
2966,Brittany Ramsey,johnnyschultz@example.com,2024-04-10,social,Mexico
2967,Michele Harrison,brian93@example.org,2025-04-25,social,Slovenia
2968,Nancy Marshall,erin81@example.com,2024-11-23,email,China
2969,Wendy Johnson,njohnson@example.net,2024-07-27,direct,Korea
2970,Gregory Hanna,qrodriguez@example.com,2025-01-14,organic,Lebanon
2971,Laura Brown,bryantiffany@example.net,2024-11-16,organic,Kyrgyz Republic
2972,Sarah Browning,lanewilliam@example.org,2025-02-27,paid_search,Argentina
2973,Amy Thompson,thomas55@example.org,2024-02-16,social,Mozambique
2974,Gregory Campbell Jr.,hweiss@example.com,2025-07-30,social,Isle of Man
2975,Veronica Mcintosh,scottbilly@example.org,2024-08-14,organic,Svalbard & Jan Mayen Islands
2976,Lisa Hughes,levicopeland@example.com,2024-05-29,paid_search,Kuwait
2977,Gloria Ramirez,randall07@example.net,2024-01-17,referral,Cuba
2978,Rodney Ball,hintonderek@example.com,2024-09-24,paid_search,Nepal
2979,Jenna Wright,michaelwilliams@example.com,2025-07-20,social,Spain
2980,Matthew Shaw,christine20@example.net,2025-08-21,direct,Mozambique
2981,Douglas Pearson,kathy72@example.com,2025-08-16,organic,Macao
2982,Timothy Garcia,william29@example.com,2025-03-03,paid_search,Saudi Arabia
2983,William Black,ellisontim@example.com,2024-10-29,social,Burundi
